source_id,source_label,target_id,target_label,weight
2,10100,36,11901,8.129535126e-05
2,10100,37,11902,0.0001639321126
2,10100,38,11975,7.401545736e-05
2,10100,39,12026,7.498075138e-05
2,10100,40,12031,8.421144594e-05
2,10100,41,12072,7.401545736e-05
2,10100,42,12128,8.274505672e-05
2,10100,43,12131,7.401545736e-05
2,10100,44,12157,7.401545736e-05
2,10100,45,12260,0.0001884119119
2,10100,46,12262,0.0001482478401
2,10100,47,12380,0.0008647892391
2,10100,48,12535,0.001041302108
2,10100,49,12611,7.401545736e-05
2,10100,50,12676,0.0001147331932
2,10100,51,12761,7.401545736e-05
2,10100,52,12805,7.401545736e-05
2,10100,53,12814,0.0002712329733
2,10100,54,13018,7.401545736e-05
2,10100,55,13062,7.401545736e-05
2,10100,56,13083,7.401545736e-05
2,10100,57,13398,7.401545736e-05
2,10100,58,13514,0.3972825408
2,10100,59,13559,7.401545736e-05
2,10100,60,13567,7.401545736e-05
2,10100,61,13623,7.401545736e-05
2,10100,62,13629,7.401545736e-05
2,10100,63,13650,7.401545736e-05
2,10100,64,13674,7.401545736e-05
2,10100,65,13702,7.401545736e-05
2,10100,66,13734,0.0001266284817
2,10100,67,13851,7.401545736e-05
2,10100,68,13898,0.0005288065295
2,10100,69,13904,7.401545736e-05
2,10100,70,13935,7.401545736e-05
2,10100,71,14064,7.401545736e-05
2,10100,72,14175,7.401545736e-05
2,10100,73,14335,7.401545736e-05
2,10100,74,14351,0.000531494501
2,10100,75,14381,7.401545736e-05
2,10100,76,14413,7.401545736e-05
3,10126,0,10020,0.0008786506951
3,10126,1,10028,0.0008786506951
3,10126,2,10100,0.0009291603346
3,10126,4,10181,0.0008786506951
3,10126,5,10201,0.006364038214
3,10126,6,10215,0.0008786506951
3,10126,7,10237,0.0008786506951
3,10126,8,10320,0.002120438032
3,10126,9,10456,0.0008786506951
3,10126,10,10462,0.0009172149585
3,10126,11,10637,0.05676275119
3,10126,12,10639,0.0008786506951
3,10126,13,10664,0.001140842214
3,10126,14,10682,0.0008786506951
3,10126,15,10711,0.007725731935
3,10126,16,10764,0.06775759906
3,10126,17,10820,0.008933871053
3,10126,18,10862,0.0008786506951
3,10126,19,10906,0.0008786506951
3,10126,20,10951,0.001341931871
3,10126,21,11010,0.0008786506951
3,10126,22,11130,0.001930683502
3,10126,23,11269,0.0364080444
3,10126,24,11273,0.0009763022535
3,10126,25,11276,0.04050873965
3,10126,26,11303,0.0008786506951
3,10126,27,11307,0.02246287279
3,10126,28,11424,0.0008786506951
3,10126,29,11512,0.00254322635
3,10126,30,11550,0.001098220702
3,10126,31,11574,0.0008786506951
3,10126,32,11598,0.004260195419
3,10126,33,11612,0.5878279209
3,10126,34,11652,0.0008786506951
3,10126,35,11689,0.0008786506951
3,10126,36,11901,0.0008786506951
3,10126,37,11902,0.0008786506951
3,10126,38,11975,0.003003491089
3,10126,39,12026,0.0008786506951
3,10126,40,12031,0.0008786506951
3,10126,41,12072,0.00119708071
3,10126,42,12128,0.0009356350638
3,10126,43,12131,0.0008786506951
3,10126,44,12157,0.0008786506951
3,10126,45,12260,0.0008786506951
